PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,FROM_YEAR,TO_YEAR,DRAFT_YEAR
76584,Bob,Donham,Bob Donham,1926-10-11T00:00:00,USA,6-2,190,4,Guard,Inactive,1610612738,Celtics,BOS,celtics,Boston,1950.0,1953.0,1950
76586,Billy,Donovan,Billy Donovan,1965-05-30T00:00:00,USA,5-11,171,1,Guard,Inactive,1610612752,Knicks,NYK,knicks,New York,1987.0,1987.0,1987
76585,Harry,Donovan,Harry Donovan,1926-09-10T00:00:00,USA,6-2,180,1,Guard,Inactive,1610612752,Knicks,NYK,knicks,New York,1949.0,1949.0,1949
1629029,Luka,Dončić,Luka Dončić,1999-02-28T00:00:00,Slovenia,6-6,230,7,Forward-Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,2018.0,2025.0,2018
2039,Keyon,Dooling,Keyon Dooling,1980-05-08T00:00:00,USA,6-3,195,14,Guard,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,2000.0,2012.0,2000
76587,Jacky,Dorsey,Jacky Dorsey,1954-12-18T00:00:00,USA,6-7,230,3,Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,1977.0,1980.0,1976
201595,Joey,Dorsey,Joey Dorsey,1983-12-16T00:00:00,USA,,,4,,Inactive,0,,,,,2008.0,2016.0,2008
1628416,Tyler,Dorsey,Tyler Dorsey,1996-02-18T00:00:00,USA,6-4,180,3,Guard,Inactive,0,,,,,2017.0,2022.0,2017
1629652,Luguentz,Dort,Luguentz Dort,1999-04-19T00:00:00,Canada,6-4,220,6,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,2019.0,2025.0,Undrafted
1630245,Ayo,Dosunmu,Ayo Dosunmu,2000-01-17T00:00:00,USA,6-5,200,4,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,2021.0,2025.0,2021
1628422,Damyean,Dotson,Damyean Dotson,1994-05-06T00:00:00,USA,6-5,210,5,Guard,Inactive,0,,,,,2017.0,2021.0,2017
1629653,Devon,Dotson,Devon Dotson,1999-08-02T00:00:00,USA,6-1,185,4,Guard,Inactive,0,,,,,2020.0,2022.0,Undrafted
200763,Quincy,Douby,Quincy Douby,1984-05-16T00:00:00,USA,6-3,175,4,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,2006.0,2008.0,2006
76588,Bruce,Douglas,Bruce Douglas,1964-04-09T00:00:00,USA,6-3,195,1,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,1986.0,1986.0,1986
76589,John,Douglas,John Douglas,1956-06-12T00:00:00,USA,6-2,170,2,Guard,Inactive,1610612746,Clippers,SDC,clippers,San Diego,1981.0,1982.0,1978
76590,Leon,Douglas,Leon Douglas,1954-08-26T00:00:00,USA,6-10,230,7,Center,Inactive,1610612765,Pistons,DET,pistons,Detroit,1976.0,1982.0,1976
428,Sherman,Douglas,Sherman Douglas,1966-09-15T00:00:00,USA,,,12,Guard,Inactive,0,,,,,1989.0,2000.0,1989
201962,Toney,Douglas,Toney Douglas,1986-03-16T00:00:00,USA,6-2,195,8,Guard,Inactive,0,,,,,2009.0,2016.0,2009
201604,Chris,Douglas-Roberts,Chris Douglas-Roberts,1987-01-08T00:00:00,USA,6-7,210,7,Guard,Inactive,0,,,,,2008.0,2014.0,2008
1629635,Sekou,Doumbouya,Sekou Doumbouya,2000-12-23T00:00:00,France,6-9,230,4,Forward,Inactive,0,,,,,2019.0,2021.0,2019
76592,Lloyd,Dove,Lloyd Dove,1945-08-16T00:00:00,USA,6-8,198,2,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,1967.0,1968.0,1967
202220,Zabian,Dowdell,Zabian Dowdell,1984-09-10T00:00:00,USA,6-3,191,2,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,2010.0,2010.0,Undrafted
76593,Bill,Downey,Bill Downey,1923-11-11T00:00:00,USA,6-6,210,1,Center,Inactive,1610610032,Steamrollers,PRO,steamrollers,Providence,1947.0,1947.0,Undrafted
76594,Steve,Downing,Steve Downing,1950-09-09T00:00:00,USA,6-8,225,2,Center,Inactive,1610612738,Celtics,BOS,celtics,Boston,1973.0,1974.0,1973
1630288,Jeff,Dowtin Jr.,Jeff Dowtin Jr.,1997-05-10T00:00:00,USA,6-3,177,5,Guard,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,2021.0,2024.0,Undrafted
76595,Danny,Doyle,Danny Doyle,1940-02-06T00:00:00,USA,6-8,200,1,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,1962.0,1962.0,1961
1628495,Milton,Doyle,Milton Doyle,1993-10-31T00:00:00,USA,6-4,180,2,Guard,Inactive,1610612751,Nets,BKN,nets,Brooklyn,2017.0,2017.0,2017
1628408,PJ,Dozier,PJ Dozier,1996-10-25T00:00:00,USA,6-6,205,6,Guard-Forward,Inactive,0,,,,,2017.0,2024.0,Undrafted
76596,Terry,Dozier,Terry Dozier,1966-06-29T00:00:00,USA,6-9,210,1,Forward,Inactive,1610612766,Hornets,CHH,hornets,Charlotte,1989.0,1989.0,Undrafted
201609,Goran,Dragic,Goran Dragic,1986-05-06T00:00:00,Slovenia,6-4,190,16,Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,2008.0,2022.0,2008
204054,Zoran,Dragic,Zoran Dragic,1989-06-22T00:00:00,Slovenia,6-5,200,1,Guard-Forward,Inactive,1610612748,Heat,MIA,heat,Miami,2014.0,2014.0,Undrafted
1068,Greg,Dreiling,Greg Dreiling,1963-11-07T00:00:00,USA,7-1,265,10,Center,Inactive,1610612754,Pacers,IND,pacers,Indiana,1986.0,1996.0,1986
1630929,Henri,Drell,Henri Drell,2000-04-25T00:00:00,Estonia,6-9,220,2,Forward,Inactive,1610612741,Bulls,CHI,bulls,Chicago,2023.0,2023.0,Undrafted
1724,Bryce,Drew,Bryce Drew,1974-09-21T00:00:00,USA,6-3,184,6,Guard,Inactive,0,,,,,1998.0,2003.0,1998
76598,John,Drew,John Drew,1954-09-30T00:00:00,USA,6-6,205,11,Forward,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,1974.0,1984.0,1974
76599,Larry,Drew,Larry Drew,1958-04-02T00:00:00,USA,6-1,170,10,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,1980.0,1990.0,1980
203580,Larry,Drew II,Larry Drew II,1990-03-05T00:00:00,USA,6-2,180,2,Guard,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,2014.0,2017.0,Undrafted
17,Clyde,Drexler,Clyde Drexler,1962-06-22T00:00:00,USA,6-7,222,15,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1983.0,1997.0,1983
1041,Nate,Driggers,Nate Driggers,1973-10-12T00:00:00,USA,6-5,215,1,Guard-Forward,Inactive,1610612738,Celtics,BOS,celtics,Boston,1996.0,1996.0,Undrafted
76603,Terry,Driscoll,Terry Driscoll,1947-08-28T00:00:00,USA,6-7,215,5,Forward,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,1970.0,1974.0,1969
1542,Predrag,Drobnjak,Predrag Drobnjak,1975-10-27T00:00:00,Serbia,6-11,270,5,Center,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,2001.0,2004.0,1997
76604,Ralph,Drollinger,Ralph Drollinger,1954-04-20T00:00:00,USA,7-2,250,1,Center,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,1980.0,1980.0,1978
203083,Andre,Drummond,Andre Drummond,1993-08-10T00:00:00,USA,6-11,279,13,Center,Active,1610612755,76ers,PHI,sixers,Philadelphia,2012.0,2025.0,2012
76623,Dennis,DuVal,Dennis DuVal,1952-03-31T00:00:00,USA,6-3,175,2,Guard,Inactive,1610612764,Bullets,WAS,wizards,Washington,1974.0,1975.0,1974
1630537,Chris,Duarte,Chris Duarte,1997-06-13T00:00:00,Dominican Republic,6-5,190,3,Guard,Inactive,0,,,,,2021.0,2024.0,2021
1642505,Alex,Ducas,Alex Ducas,2000-12-11T00:00:00,Australia,6-7,220,2,Guard,Inactive,1610612760,Thunder,OKC,thunder,Oklahoma City,2024.0,2024.0,Undrafted
76605,Dick,Duckett,Dick Duckett,1933-03-25T00:00:00,USA,6-1,185,1,Guard,Inactive,1610612758,Royals,CIN,kings,Cincinnati,1957.0,1957.0,1957
404,Kevin,Duckworth,Kevin Duckworth,1964-04-01T00:00:00,USA,7-0,300,12,Center,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1986.0,1996.0,1986
76607,Charles,Dudley,Charles Dudley,1950-03-05T00:00:00,USA,6-2,180,6,Guard,Inactive,1610612744,Warriors,GOS,warriors,Golden State,1972.0,1978.0,1972
201,Chris,Dudley,Chris Dudley,1965-02-22T00:00:00,USA,6-11,260,17,Center,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,1987.0,2002.0,1987
201162,Jared,Dudley,Jared Dudley,1985-07-10T00:00:00,USA,6-6,237,15,Forward,Inactive,1610612756,Suns,PHX,suns,Phoenix,2007.0,2020.0,2007
76608,Terry,Duerod,Terry Duerod,1956-07-29T00:00:00,USA,6-2,180,4,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,1979.0,1982.0,1979
76609,Bob,Duffy,Bob Duffy,1922-07-05T00:00:00,USA,6-4,175,1,Forward,Inactive,1610610025,Stags,CHS,stags,Chicago,1946.0,1946.0,1962
76610,Bob,Duffy,Bob Duffy,1940-09-26T00:00:00,USA,6-3,185,3,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,1962.0,1964.0,1962
2768,Chris,Duhon,Chris Duhon,1982-08-31T00:00:00,USA,6-1,190,10,Guard,Inactive,1610612741,Bulls,CHI,bulls,Chicago,2004.0,2012.0,2004
1626251,Duje,Dukan,Duje Dukan,1991-12-04T00:00:00,Croatia,6-9,220,2,Forward,Inactive,1610612758,Kings,SAC,kings,Sacramento,2015.0,2015.0,Undrafted
1630561,David,Duke Jr.,David Duke Jr.,1999-10-13T00:00:00,USA,6-4,204,4,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,2021.0,2025.0,Undrafted
76611,Walter,Dukes,Walter Dukes,1930-06-23T00:00:00,USA,7-0,220,8,Center,Inactive,1610612765,Pistons,DET,pistons,Detroit,1955.0,1962.0,1953
247,Joe,Dumars,Joe Dumars,1963-05-24T00:00:00,USA,6-3,195,14,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,1985.0,1998.0,1985
30,Richard,Dumas,Richard Dumas,1969-05-19T00:00:00,USA,6-7,225,3,Forward,Inactive,1610612756,Suns,PHX,suns,Phoenix,1992.0,1995.0,1991
434,Tony,Dumas,Tony Dumas,1972-08-25T00:00:00,USA,6-6,190,4,Guard,Inactive,0,,,,,1994.0,1997.0,1994
76615,Andy,Duncan,Andy Duncan,1922-04-17T00:00:00,USA,6-6,195,3,Forward,Inactive,1610612758,Royals,ROC,kings,Rochester,1948.0,1950.0,1947
1495,Tim,Duncan,Tim Duncan,1976-04-25T00:00:00,US Virgin Islands,6-11,250,20,Center-Forward,Inactive,1610612759,Spurs,SAS,spurs,San Antonio,1997.0,2015.0,1997
2399,Mike,Dunleavy,Mike Dunleavy,1980-09-15T00:00:00,USA,6-9,230,16,Guard-Forward,Inactive,1610612744,Warriors,GSW,warriors,Golden State,2002.0,2016.0,2002
76616,Mike,Dunleavy,Mike Dunleavy,1954-03-21T00:00:00,USA,6-3,180,11,Guard,Inactive,1610612745,Rockets,HOU,rockets,Houston,1976.0,1989.0,1976
1627739,Kris,Dunn,Kris Dunn,1994-03-18T00:00:00,USA,6-3,205,9,Guard,Active,1610612746,Clippers,LAC,clippers,LA,2016.0,2025.0,2016
76617,Pat,Dunn,Pat Dunn,1931-03-17T00:00:00,USA,6-2,170,1,Guard,Inactive,1610612744,Warriors,PHW,warriors,Philadelphia,1957.0,1957.0,1956
1642346,Ryan,Dunn,Ryan Dunn,2003-01-07T00:00:00,USA,6-7,216,1,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,2024.0,2025.0,2024
76618,T.R.,Dunn,T.R. Dunn,1955-02-01T00:00:00,USA,6-4,192,14,Guard,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,1977.0,1990.0,1977
2648,Ronald,Dupree,Ronald Dupree,1981-01-26T00:00:00,USA,6-7,209,7,Forward,Inactive,0,,,,,2003.0,2010.0,Undrafted
201142,Kevin,Durant,Kevin Durant,1988-09-29T00:00:00,USA,6-11,240,18,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,2007.0,2025.0,2007
1631105,Jalen,Duren,Jalen Duren,2003-11-18T00:00:00,USA,6-10,250,3,Center,Active,1610612765,Pistons,DET,pistons,Detroit,2022.0,2025.0,2022
76619,John,Duren,John Duren,1958-10-30T00:00:00,USA,6-3,195,3,Guard,Inactive,1610612762,Jazz,UTA,jazz,Utah,1980.0,1982.0,1980
1090,Pat,Durham,Pat Durham,1967-03-10T00:00:00,USA,6-7,210,2,Forward,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,1992.0,1994.0,1989
76621,Devin,Durrant,Devin Durrant,1960-10-20T00:00:00,USA,6-7,200,2,Forward,Inactive,1610612754,Pacers,IND,pacers,Indiana,1984.0,1985.0,1984
76622,Ken,Durrett,Ken Durrett,1948-12-08T00:00:00,USA,6-7,190,4,Forward,Inactive,1610612758,Kings,KCK,kings,Kansas City-Omaha,1971.0,1974.0,1971
1628979,Trevon,Duval,Trevon Duval,1998-08-03T00:00:00,USA,6-2,189,2,Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,2018.0,2018.0,Undrafted
76624,Jack,Dwan,Jack Dwan,1921-05-03T00:00:00,USA,6-4,200,1,Forward,Inactive,1610612747,Lakers,MNL,lakers,Minneapolis,1948.0,1948.0,Undrafted
76625,Craig,Dykema,Craig Dykema,1959-06-11T00:00:00,USA,6-8,190,1,Forward,Inactive,1610612756,Suns,PHX,suns,Phoenix,1981.0,1981.0,1981
76626,Gene,Dyker,Gene Dyker,1930-02-17T00:00:00,USA,6-6,225,1,Forward,Inactive,1610612737,Hawks,MIH,hawks,Milwaukee,1953.0,1953.0,1953
202406,Jerome,Dyson,Jerome Dyson,1987-05-01T00:00:00,USA,6-3,180,2,Guard,Inactive,1610612740,Hornets,NOH,pelicans,New Orleans,2011.0,2011.0,Undrafted
1642856,Egor,Dëmin,Egor Dëmin,2006-03-03T00:00:00,Russia,6-8,200,0,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,2025.0,2025.0,2025
289,Ledell,Eackles,Ledell Eackles,1966-11-24T00:00:00,USA,6-5,231,7,Guard,Inactive,1610612764,Wizards,WAS,wizards,Washington,1988.0,1997.0,1988
76628,Jim,Eakins,Jim Eakins,1946-05-24T00:00:00,USA,6-11,215,2,Center,Inactive,1610612758,Kings,KCK,kings,Kansas City,1976.0,1977.0,1968
768,Acie,Earl,Acie Earl,1970-06-23T00:00:00,USA,6-11,240,4,Forward-Center,Inactive,1610612738,Celtics,BOS,celtics,Boston,1993.0,1996.0,1993
76630,Ed,Earle,Ed Earle,1927-04-28T00:00:00,USA,6-3,190,1,Forward,Inactive,1610612755,Nationals,PHI,sixers,Syracuse,1953.0,1953.0,Undrafted
203921,Cleanthony,Early,Cleanthony Early,1991-04-17T00:00:00,USA,6-8,210,3,Forward,Inactive,1610612752,Knicks,NYK,knicks,New York,2014.0,2015.0,2014
1631106,Tari,Eason,Tari Eason,2001-05-10T00:00:00,USA,6-8,215,3,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,2022.0,2025.0,2022
76631,Mark,Eaton,Mark Eaton,1957-01-24T00:00:00,USA,7-4,275,11,Center,Inactive,1610612762,Jazz,UTA,jazz,Utah,1982.0,1992.0,1982
76632,Jerry,Eaves,Jerry Eaves,1959-02-08T00:00:00,USA,6-4,180,4,Guard,Inactive,1610612762,Jazz,UTA,jazz,Utah,1982.0,1986.0,1982
202365,Devin,Ebanks,Devin Ebanks,1989-10-28T00:00:00,USA,6-9,215,4,Forward,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,2010.0,2012.0,2010
76633,Bill,Ebben,Bill Ebben,1935-10-07T00:00:00,USA,6-4,190,1,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,1957.0,1957.0,1957
76634,Al,Eberhard,Al Eberhard,1952-05-10T00:00:00,USA,6-6,225,4,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,1974.0,1977.0,1974
2569,Ndudi,Ebi,Ndudi Ebi,1984-06-18T00:00:00,USA,6-9,195,3,Forward,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,2003.0,2004.0,2003
1630693,Jaime,Echenique,Jaime Echenique,1997-04-27T00:00:00,Colombia,6-10,258,2,Center,Inactive,0,,,,,2021.0,2021.0,Undrafted
204067,Jarell,Eddie,Jarell Eddie,1991-10-30T00:00:00,USA,6-7,218,3,Guard-Forward,Inactive,1610612764,Wizards,WAS,wizards,Washington,2015.0,2017.0,Undrafted
76635,Patrick,Eddie,Patrick Eddie,1967-12-27T00:00:00,USA,6-11,240,1,Center,Inactive,1610612752,Knicks,NYK,knicks,New York,1991.0,1991.0,Undrafted
76636,Thomas,Eddleman,Thomas Eddleman,1922-12-27T00:00:00,USA,6-2,189,4,Forward,Inactive,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,1949.0,1952.0,1949
76637,Kent,Edelin,Kent Edelin,1962-05-24T00:00:00,USA,6-8,205,1,Forward,Inactive,1610612754,Pacers,IND,pacers,Indiana,1984.0,1984.0,1984
1641744,Zach,Edey,Zach Edey,2002-05-14T00:00:00,Canada,7-4,305,1,Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,2024.0,2025.0,2024
1642845,VJ,Edgecombe,VJ Edgecombe,2005-07-30T00:00:00,USA,6-4,180,0,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,2025.0,2025.0,2025
76638,Keith,Edmonson,Keith Edmonson,1960-09-28T00:00:00,USA,6-5,195,2,Guard,Inactive,1610612759,Spurs,SAS,spurs,San Antonio,1982.0,1983.0,1982
721,Tyus,Edney,Tyus Edney,1973-02-14T00:00:00,USA,5-10,166,4,Guard,Inactive,1610612758,Kings,SAC,kings,Sacramento,1995.0,2000.0,1995
1630162,Anthony,Edwards,Anthony Edwards,2001-08-05T00:00:00,USA,6-4,225,5,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,2020.0,2025.0,2020
76646,Bill,Edwards,Bill Edwards,1971-09-22T00:00:00,USA,6-8,215,1,Forward,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,1993.0,1993.0,Undrafted
898,Blue,Edwards,Blue Edwards,1965-10-31T00:00:00,USA,6-4,200,10,Forward,Inactive,0,,,,,1989.0,1998.0,1989
1629035,Carsen,Edwards,Carsen Edwards,1998-03-12T00:00:00,USA,5-11,200,4,Guard,Inactive,1610612765,Pistons,DET,pistons,Detroit,2019.0,2021.0,2019
2451,Corsley,Edwards,Corsley Edwards,1979-03-05T00:00:00,USA,6-9,275,1,Forward,Inactive,0,,,,,2002.0,2004.0,2002
346,Doug,Edwards,Doug Edwards,1971-01-21T00:00:00,USA,6-7,235,3,Forward,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,1993.0,1995.0,1993
76641,Franklin,Edwards,Franklin Edwards,1959-02-02T00:00:00,USA,6-1,170,7,Guard,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,1981.0,1987.0,1981
229,James,Edwards,James Edwards,1955-11-22T00:00:00,USA,7-1,252,19,Center,Inactive,1610612754,Pacers,IND,pacers,Indiana,1977.0,1995.0,1977
76643,Jay,Edwards,Jay Edwards,1969-01-03T00:00:00,USA,6-4,185,1,Forward,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,1989.0,1989.0,1989
1642399,Jesse,Edwards,Jesse Edwards,2000-03-18T00:00:00,Netherlands,7-0,236,2,Center,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,2024.0,2024.0,Undrafted
2823,John,Edwards,John Edwards,1981-07-31T00:00:00,USA,7-0,275,3,Center,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,2004.0,2005.0,Undrafted
1642348,Justin,Edwards,Justin Edwards,2003-12-16T00:00:00,USA,6-7,203,1,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,2024.0,2025.0,Undrafted
1630556,Kessler,Edwards,Kessler Edwards,2000-08-09T00:00:00,USA,6-7,203,4,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,2021.0,2025.0,2021
236,Kevin,Edwards,Kevin Edwards,1965-10-30T00:00:00,USA,6-3,210,11,Guard,Inactive,1610612748,Heat,MIA,heat,Miami,1988.0,2000.0,1988
1630306,Rob,Edwards,Rob Edwards,1997-01-20T00:00:00,USA,6-5,205,2,Guard,Inactive,0,,,,,2021.0,2021.0,Undrafted
202197,Shane,Edwards,Shane Edwards,1987-05-31T00:00:00,USA,6-7,220,1,Forward,Inactive,0,,,,,2013.0,2013.0,Undrafted
1629053,Vincent,Edwards,Vincent Edwards,1996-04-05T00:00:00,USA,6-8,225,2,Forward,Inactive,1610612745,Rockets,HOU,rockets,Houston,2018.0,2018.0,2018
76647,Johnny,Egan,Johnny Egan,1939-01-31T00:00:00,USA,6-0,180,11,Guard,Inactive,1610612764,Bullets,BLT,wizards,Baltimore,1961.0,1971.0,1961
76648,Lonnie,Eggleston,Lonnie Eggleston,1918-06-08T00:00:00,USA,6-0,170,1,Guard,Inactive,1610610034,Bombers,BOM,bombers,St. Louis,1948.0,1948.0,Undrafted
76649,Eddie,Ehlers,Eddie Ehlers,1923-03-10T00:00:00,USA,6-3,198,2,Guard,Inactive,1610612738,Celtics,BOS,celtics,Boston,1947.0,1948.0,1947
378,Craig,Ehlo,Craig Ehlo,1961-08-11T00:00:00,USA,6-6,180,14,Guard,Inactive,0,,,,,1983.0,1996.0,1983
76651,Dick,Eichhorst,Dick Eichhorst,1933-10-21T00:00:00,USA,6-3,200,1,Guard,Inactive,1610612737,Hawks,STL,hawks,St. Louis,1961.0,1961.0,Undrafted
458,Howard,Eisley,Howard Eisley,1972-12-04T00:00:00,USA,6-2,185,12,Guard,Inactive,1610612762,Jazz,UTA,jazz,Utah,1994.0,2005.0,1994
1918,Obinna,Ekezie,Obinna Ekezie,1975-08-22T00:00:00,Nigeria,6-9,270,5,Center,Inactive,0,,,,,1999.0,2004.0,1999
2064,Khalid,El-Amin,Khalid El-Amin,1979-04-25T00:00:00,USA,5-10,200,2,Guard,Inactive,1610612741,Bulls,CHI,bulls,Chicago,2000.0,2002.0,2000
76653,Don,Eliason,Don Eliason,1918-07-24T00:00:00,USA,6-2,210,1,Forward,Inactive,1610612738,Celtics,BOS,celtics,Boston,1946.0,1946.0,Undrafted
53,Mario,Elie,Mario Elie,1963-11-26T00:00:00,USA,6-5,225,11,Guard-Forward,Inactive,1610612745,Rockets,HOU,rockets,Houston,1990.0,2000.0,1985
1629604,CJ,Elleby,CJ Elleby,2000-06-16T00:00:00,USA,6-6,200,3,Forward-Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,2020.0,2021.0,2020
76655,Ray,Ellefson,Ray Ellefson,1922-11-18T00:00:00,USA,6-8,230,2,Center,Inactive,1610612752,Knicks,NYK,knicks,New York,1948.0,1950.0,Undrafted
1627740,Henry,Ellenson,Henry Ellenson,1997-01-13T00:00:00,USA,6-10,240,6,Forward-Center,Inactive,0,,,,,2016.0,2020.0,2016
201961,Wayne,Ellington,Wayne Ellington,1987-11-29T00:00:00,USA,6-4,207,14,Guard,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,2009.0,2021.0,2009
76656,Bob,Elliott,Bob Elliott,1955-08-18T00:00:00,USA,6-9,225,3,Center,Inactive,1610612751,Nets,NJN,nets,New Jersey,1978.0,1980.0,1977
251,Sean,Elliott,Sean Elliott,1968-02-02T00:00:00,USA,6-8,220,12,Forward,Inactive,1610612759,Spurs,SAS,spurs,San Antonio,1989.0,2000.0,1989
76658,Alexander,Ellis,Alexander Ellis,1936-02-11T00:00:00,USA,6-5,185,2,Forward,Inactive,1610612747,Lakers,MNL,lakers,Minneapolis,1958.0,1959.0,1958
76664,Bo,Ellis,Bo Ellis,1954-08-08T00:00:00,USA,6-9,197,3,Forward,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,1977.0,1979.0,1977
107,Dale,Ellis,Dale Ellis,1960-08-06T00:00:00,USA,6-7,205,17,Guard,Inactive,0,,,,,1983.0,1999.0,1983
1677,Harold,Ellis,Harold Ellis,1970-10-07T00:00:00,USA,6-5,220,3,Forward-Guard,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,1993.0,1997.0,Undrafted
76661,Joe,Ellis,Joe Ellis,1944-05-03T00:00:00,USA,6-6,175,8,Forward,Inactive,1610612744,Warriors,GOS,warriors,Golden State,1966.0,1973.0,1966
1631165,Keon,Ellis,Keon Ellis,2000-01-08T00:00:00,USA,6-4,175,3,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,2022.0,2025.0,Undrafted
111,LaPhonso,Ellis,LaPhonso Ellis,1970-05-05T00:00:00,USA,6-8,240,12,Forward,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,1992.0,2002.0,1992
1034,LeRon,Ellis,LeRon Ellis,1969-04-28T00:00:00,USA,6-9,225,3,Center,Inactive,1610612766,Hornets,CHH,hornets,Charlotte,1991.0,1995.0,1991
76663,Leroy,Ellis,Leroy Ellis,1940-03-10T00:00:00,USA,6-11,210,14,Forward,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,1962.0,1975.0,1962
101145,Monta,Ellis,Monta Ellis,1985-10-26T00:00:00,USA,6-3,185,13,Guard,Inactive,1610612744,Warriors,GSW,warriors,Golden State,2005.0,2016.0,2005
442,Pervis,Ellison,Pervis Ellison,1967-04-03T00:00:00,USA,,,11,Center,Inactive,0,,,,,1989.0,2000.0,1989
600010,Len,Elmore,Len Elmore,1952-03-28T00:00:00,USA,6-10,220,8,Center,Inactive,1610612751,Nets,NJN,nets,New Jersey,1976.0,1983.0,1974
1922,Francisco,Elson,Francisco Elson,1976-02-28T00:00:00,Netherlands,7-0,240,9,Center-Forward,Inactive,0,,,,,2003.0,2011.0,1999
76667,Darrell,Elston,Darrell Elston,1952-08-15T00:00:00,USA,6-3,190,1,Guard,Inactive,1610612754,Pacers,IND,pacers,Indiana,1976.0,1976.0,1974
2408,Melvin,Ely,Melvin Ely,1978-05-02T00:00:00,USA,6-10,260,9,Center-Forward,Inactive,1610612766,Bobcats,CHA,hornets,Charlotte,2002.0,2013.0,2002
203954,Joel,Embiid,Joel Embiid,1994-03-16T00:00:00,Cameroon,7-0,280,9,Center-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,2014.0,2025.0,2014
76668,Wayne,Embry,Wayne Embry,1937-03-26T00:00:00,USA,6-8,240,11,Center,Inactive,1610612758,Royals,CIN,kings,Cincinnati,1958.0,1968.0,1958
2765,Andre,Emmett,Andre Emmett,1982-08-27T00:00:00,USA,6-5,230,3,Guard,Inactive,0,,,,,2004.0,2011.0,2004
1642400,Tristan,Enaruna,Tristan Enaruna,2001-06-26T00:00:00,Netherlands,6-8,220,0,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,2025.0,2025.0,Undrafted
76669,Ned,Endress,Ned Endress,1918-03-02T00:00:00,USA,6-2,200,1,Forward,Inactive,1610610026,Rebels,CLR,rebels,Cleveland,1946.0,1946.0,Undrafted
